2	 1:23.7	 2:26.272	 3:585.2	 4:749.2	 5:4.76416302416414E-03
2	 1:23.5	 2:26.2	 3:610.333333333333	 4:549.666666666667	 5:4.69366723902715E-03
2	 1:23.5	 2:26.3975	 3:607.5	 4:545.25	 5:4.72931791195345E-03
2	 1:23.4175	 2:26.5225	 3:608	 4:599.75	 5:4.72811612394435E-03
2	 1:23.445	 2:26.39	 3:616.5	 4:586.5	 5:4.71218769219991E-03
2	 1:23.4725	 2:27.525	 3:610	 4:570	 5:4.92468147512067E-03
2	 1:23.4266666666667	 2:26.83	 3:605.666666666667	 4:564	 5:4.78602181679988E-03
2	 1:23.445	 2:26.6475	 3:596	 4:561.5	 5:4.75851854395451E-03
2	 1:23.5	 2:26.65	 3:592	 4:564	 5:4.77490252852723E-03
2	 1:23.5	 2:26.72	 3:598.25	 4:555.25	 5:4.78754102197953E-03
2	 1:23.5	 2:26.84	 3:593	 4:571	 5:4.80920819661319E-03
2	 1:23.5	 2:26.745	 3:589	 4:570	 5:4.79205489316459E-03
2	 1:23.5	 2:26.79	 3:585	 4:567	 5:4.80018002513551E-03
2	 1:23.5	 2:26.92	 3:585	 4:571	 5:4.82365381194829E-03
2	 1:23.5	 2:26.8675	 3:587.5	 4:573.5	 5:4.81417380178424E-03
2	 1:23.5	 2:26.865	 3:589.75	 4:573.75	 5:4.81372237988128E-03
2	 1:23.55	 2:26.84	 3:566	 4:575	 5:4.82383975051795E-03
2	 1:23.5	 2:26.79	 3:587.5	 4:563.5	 5:4.80018002513551E-03
2	 1:23.5	 2:26.79	 3:585.5	 4:561.5	 5:4.80018002513551E-03
2	 1:23.445	 2:26.7675	 3:583.5	 4:558.5	 5:4.78011196058261E-03
2	 1:23.4725	 2:26.92	 3:582	 4:558	 5:4.81559884421181E-03
2	 1:23.5	 2:27.05	 3:570	 4:565.5	 5:4.84712935702254E-03
2	 1:23.5	 2:27.1	 3:567.333333333333	 4:573.333333333333	 5:4.85615888103828E-03
2	 1:23.4725	 2:27.05	 3:574.25	 4:579.25	 5:4.83903488509196E-03
2	 1:23.445	 2:27.025	 3:572.5	 4:578.5	 5:4.82645285610581E-03
2	 1:23.4633333333333	 2:27.0666666666667	 3:579	 4:576.333333333333	 5:4.83934243900072E-03
2	 1:23.5	 2:27	 3:574.75	 4:575	 5:4.83810009313388E-03
2	 1:23.39	 2:27	 3:562	 4:568	 5:4.80585433033931E-03
2	 1:23.39	 2:27	 3:560.25	 4:562	 5:4.80585433033931E-03
2	 1:23.39	 2:27.1	 3:558.5	 4:563	 5:4.82379183084145E-03
2	 1:23.39	 2:27.1	 3:573	 4:556	 5:4.82379183084145E-03
2	 1:23.3566666666667	 2:27.1333333333333	 3:571	 4:557.333333333333	 5:4.81998846299087E-03
2	 1:23.29	 2:27.2425	 3:563	 4:560	 5:4.81993896996669E-03
2	 1:23.29	 2:27.29	 3:559	 4:557.75	 5:4.82840824965807E-03
2	 1:23.29	 2:27.39	 3:552	 4:560.666666666667	 5:4.8462390602794E-03
2	 1:23.29	 2:27.4175	 3:556.75	 4:562	 5:4.8511427110445E-03
2	 1:23.29	 2:27.4633333333333	 3:552.333333333333	 4:563.333333333333	 5:4.85931563281056E-03
2	 1:23.29	 2:27.445	 3:547	 4:561.25	 5:4.8560464385301E-03
2	 1:23.29	 2:27.5	 3:547	 4:556.5	 5:4.86585412367001E-03
2	 1:23.2675	 2:27.625	 3:540.25	 4:557.5	 5:4.88145460781615E-03
2	 1:23.23	 2:27.6333333333333	 3:554.333333333333	 4:557.333333333333	 5:4.87180182603679E-03
2	 1:23.2	 2:27.6	 3:547	 4:552.25	 5:4.85699666476052E-03
2	 1:23.2	 2:27.625	 3:551.5	 4:549.5	 5:4.86143050353041E-03
2	 1:23.2	 2:27.7	 3:553	 4:549.5	 5:4.87473239618131E-03
2	 1:23.2	 2:27.7225	 3:538	 4:557.25	 5:4.8787230740602E-03
2	 1:23.2	 2:27.79	 3:539.666666666667	 4:565	 5:4.89069541255805E-03
2	 1:23.175	 2:27.8675	 3:531	 4:563.5	 5:4.89697810473307E-03
2	 1:23.1	 2:28.0333333333333	 3:543	 4:561.666666666667	 5:4.90388317028148E-03
2	 1:23.1	 2:28.1	 3:543	 4:555.5	 5:4.91563736370171E-03
2	 1:23.1	 2:28.1	 3:543	 4:555.25	 5:4.91563736370171E-03
2	 1:23.1	 2:28.1	 3:535.5	 4:555	 5:4.91563736370171E-03
2	 1:23.1	 2:28.1975	 3:528	 4:561	 5:4.93282866530136E-03
2	 1:23.1	 2:28.2225	 3:532.5	 4:574	 5:4.93723684322477E-03
2	 1:23.1	 2:28.2	 3:517.5	 4:562.2	 5:4.93326948030414E-03
2	 1:23.1	 2:28.1333333333333	 3:528.666666666667	 4:557.666666666667	 5:4.92151462570314E-03
2	 1:23.075	 2:28.1	 3:534	 4:558.75	 5:4.90815057976438E-03
2	 1:23.1	 2:28.1666666666667	 3:528.666666666667	 4:561.666666666667	 5:4.92739199790292E-03
2	 1:23.1	 2:28.2	 3:518	 4:566.5	 5:4.93326948030414E-03
2	 1:23.1	 2:28.2	 3:518	 4:567.5	 5:4.93326948030414E-03
2	 1:23.1	 2:28.3566666666667	 3:513	 4:571.333333333333	 5:4.96089512383092E-03
2	 1:23.1	 2:28.29	 3:513.5	 4:572.5	 5:4.94913923326789E-03
2	 1:23	 2:28.245	 3:524	 4:573.5	 5:4.91116078571232E-03
2	 1:23	 2:28.2	 3:519	 4:561	 5:4.90327463194147E-03
2	 1:23	 2:28.2225	 3:516.5	 4:555.5	 5:4.90721768402601E-03
2	 1:23	 2:28.29	 3:509	 4:555	 5:4.91904713789402E-03
2	 1:23	 2:28.29	 3:509	 4:562	 5:4.91904713789402E-03
2	 1:23	 2:28.29	 3:505	 4:564.5	 5:4.91904713789402E-03
2	 1:23	 2:28.29	 3:505.333333333333	 4:564	 5:4.91904713789402E-03
2	 1:23	 2:28.34	 3:514	 4:564.5	 5:4.92780998414242E-03
2	 1:23	 2:28.39	 3:514	 4:571.5	 5:4.93657307536199E-03
2	 1:23	 2:28.39	 3:506.5	 4:580.5	 5:4.93657307536199E-03
2	 1:23	 2:28.4266666666667	 3:504	 4:571	 5:4.94299949795509E-03
2	 1:23	 2:28.4633333333333	 3:499	 4:569.333333333333	 5:4.94942605229781E-03
2	 1:23	 2:28.4725	 3:499	 4:571.25	 5:4.95103271146985E-03
2	 1:22.9725	 2:28.445	 3:495.25	 4:568	 5:4.93791988490374E-03
2	 1:22.9175	 2:28.5	 3:489	 4:569.75	 5:4.93096211917668E-03
2	 1:22.89	 2:28.5	 3:497.333333333333	 4:569	 5:4.92268979605045E-03
2	 1:22.89	 2:28.6	 3:494	 4:571.25	 5:4.94009957565735E-03
2	 1:22.89	 2:28.6	 3:494	 4:573	 5:4.94009957565735E-03
2	 1:22.89	 2:28.6	 3:500.25	 4:570	 5:4.94009957565735E-03
2	 1:22.89	 2:28.6	 3:494	 4:569.333333333333	 5:4.94009957565735E-03
2	 1:22.89	 2:28.65	 3:492.75	 4:571.5	 5:4.94880482807087E-03
2	 1:22.84	 2:28.65	 3:489	 4:573.75	 5:4.93371535968374E-03
2	 1:22.79	 2:28.7	 3:489	 4:572	 5:4.92731856938336E-03
2	 1:22.79	 2:28.772	 3:483	 4:570.2	 5:4.93977795658584E-03
2	 1:22.76	 2:28.79	 3:480.666666666667	 4:577.666666666667	 5:4.93383830059903E-03
2	 1:22.7675	 2:28.84	 3:484	 4:575	 5:4.94474131781277E-03
2	 1:22.7225	 2:28.89	 3:484	 4:569.75	 5:4.93977454313347E-03
2	 1:22.7	 2:28.9175	 3:484	 4:576.25	 5:4.93771596038109E-03
2	 1:22.73	 2:29	 3:484	 4:580	 5:4.96100733665431E-03
2	 1:22.7	 2:29	 3:479	 4:580	 5:4.95191513685054E-03
2	 1:22.7	 2:29.05	 3:479	 4:577.75	 5:4.96052101137711E-03
2	 1:22.7	 2:29.1	 3:479	 4:578	 5:4.96912712216452E-03
2	 1:22.7	 2:29.1	 3:479	 4:574.5	 5:4.96912712216452E-03
2	 1:22.675	 2:29.125	 3:479	 4:575	 5:4.96583153954914E-03
2	 1:22.6	 2:29.1	 3:479	 4:572	 5:4.93882011452233E-03
2	 1:22.6	 2:29.1	 3:479	 4:570	 5:4.93882011452233E-03
2	 1:22.6	 2:29.125	 3:479	 4:580.75	 5:4.94309680646105E-03
2	 1:22.6	 2:29.175	 3:479	 4:584.75	 5:4.95165036538278E-03
2	 1:22.6	 2:29.2	 3:479	 4:586	 5:4.95592723236818E-03
2	 1:22.6	 2:29.2225	 3:471.5	 4:585.25	 5:4.95977646254535E-03
2	 1:22.6	 2:29.2	 3:469	 4:586	 5:4.95592723236818E-03
2	 1:22.6	 2:29.2675	 3:467.75	 4:585.75	 5:4.96747506469679E-03
2	 1:22.6	 2:29.29	 3:464	 4:586	 5:4.97132443667279E-03
2	 1:22.6	 2:29.3233333333333	 3:464	 4:584.333333333333	 5:4.97702729685581E-03
2	 1:22.55	 2:29.4175	 3:464	 4:584	 5:4.97787890038783E-03
2	 1:22.5	 2:29.6	 3:474.5	 4:588.25	 5:4.99369502351873E-03
2	 1:22.5	 2:29.65	 3:474.5	 4:593.5	 5:5.00219815681985E-03
2	 1:22.5	 2:29.7	 3:474.5	 4:596.75	 5:5.01070152075887E-03
2	 1:22.4266666666667	 2:29.73	 3:478	 4:596.333333333333	 5:4.99331756369339E-03
2	 1:22.445	 2:29.79	 3:459	 4:595	 5:5.00910063115527E-03
2	 1:22.39	 2:29.79	 3:472.666666666667	 4:601.333333333333	 5:4.99224333885032E-03
2	 1:22.39	 2:29.84	 3:464	 4:595.75	 5:5.00068976289938E-03
2	 1:22.29	 2:29.9266666666667	 3:469	 4:593.666666666667	 5:4.98466715098003E-03
2	 1:22.365	 2:30.025	 3:457.75	 4:596.5	 5:5.02423638651601E-03
2	 1:22.39	 2:30	 3:454	 4:586	 5:5.0277198491877E-03
2	 1:22.29	 2:30	 3:454.75	 4:595.25	 5:4.99697987960895E-03
2	 1:22.29	 2:30	 3:460	 4:595.5	 5:4.99697987960895E-03
2	 1:22.29	 2:30	 3:444	 4:601.25	 5:4.99697987960895E-03
2	 1:22.29	 2:30.1	 3:449.666666666667	 4:598	 5:5.01377074347092E-03
2	 1:22.2675	 2:30.075	 3:438	 4:601.5	 5:5.00266185167665E-03
2	 1:22.26	 2:30.0666666666667	 3:441	 4:599	 5:4.99896336554179E-03
2	 1:22.2	 2:30.1	 3:438	 4:605.5	 5:4.98615355344287E-03
2	 1:22.2	 2:30.1	 3:441	 4:608.333333333333	 5:4.98615355344287E-03
2	 1:22.2	 2:30.1	 3:447	 4:605.75	 5:4.98615355344287E-03
2	 1:22.2	 2:30.23	 3:447	 4:600.333333333333	 5:5.00786181807904E-03
2	 1:22.175	 2:30.2	 3:447	 4:597.25	 5:4.99517870463988E-03
2	 1:22.1	 2:30.34	 3:447	 4:592	 5:4.99545603055302E-03
2	 1:22.1	 2:30.39	 3:438	 4:594	 5:.005003754716421
2	 1:22.1	 2:30.39	 3:447	 4:588	 5:.005003754716421
2	 1:22.1	 2:30.6	 3:447	 4:585	 5:5.03861159607086E-03
2	 1:22.1	 2:30.6	 3:447	 4:588.25	 5:5.03861159607086E-03
2	 1:22.075	 2:30.575	 3:447	 4:594	 5:5.0267335872278E-03
2	 1:22.1	 2:30.6	 3:447	 4:585.5	 5:5.03861159607086E-03
2	 1:22.025	 2:30.525	 3:447	 4:583.5	 5:5.00304762993183E-03
2	 1:22.0333333333333	 2:30.5333333333333	 3:447	 4:588.333333333333	 5:5.00698881213204E-03
2	 1:22	 2:30.6	 3:443.5	 4:591	 5:5.00773607549388E-03
2	 1:22	 2:30.7	 3:447	 4:594.666666666667	 5:5.02423341631879E-03
2	 1:21.9175	 2:30.7675	 3:440	 4:602.5	 5:5.00988223078186E-03
2	 1:21.89	 2:30.865	 3:443.5	 4:605.5	 5:5.01738875542855E-03
2	 1:21.89	 2:30.89	 3:442.333333333333	 4:606.666666666667	 5:5.02148554368102E-03
2	 1:21.89	 2:31	 3:447	 4:610	 5:5.03951204800542E-03
2	 1:21.89	 2:30.945	 3:442.5	 4:603	 5:5.03049866628219E-03
2	 1:21.89	 2:31	 3:441	 4:610	 5:5.03951204800542E-03
2	 1:21.89	 2:30.9725	 3:438	 4:610.5	 5:5.03500532475285E-03
2	 1:21.89	 2:31	 3:441	 4:607	 5:5.03951204800542E-03
2	 1:21.89	 2:31.075	 3:438	 4:607.5	 5:5.05180344069613E-03
2	 1:21.865	 2:31.1	 3:438	 4:617	 5:5.04812681021909E-03
2	 1:21.79	 2:31.1	 3:433.5	 4:614.75	 5:5.02486851168203E-03
2	 1:21.79	 2:31.1	 3:429	 4:612.5	 5:5.02486851168203E-03
2	 1:21.79	 2:31.175	 3:432.75	 4:612.75	 5:5.03708449464411E-03
2	 1:21.79	 2:31.1333333333333	 3:434	 4:618.333333333333	 5:5.03029777867882E-03
2	 1:21.79	 2:31.125	 3:440.25	 4:613.75	 5:5.02894045311512E-03
2	 1:21.79	 2:31.2	 3:444	 4:611	 5:5.04115659474208E-03
2	 1:21.79	 2:31.2	 3:444	 4:612	 5:5.04115659474208E-03
2	 1:21.79	 2:31.2	 3:444	 4:617.5	 5:5.04115659474208E-03
2	 1:21.79	 2:31.1333333333333	 3:444	 4:615	 5:5.03029777867882E-03
2	 1:21.79	 2:31.2	 3:444	 4:606.75	 5:5.04115659474208E-03
2	 1:21.79	 2:31.2	 3:444	 4:607	 5:5.04115659474208E-03
2	 1:21.76	 2:31.29	 3:444	 4:608	 5:5.04648221280132E-03
2	 1:21.7	 2:31.315	 3:440.25	 4:610.75	 5:5.03190875266905E-03
2	 1:21.7	 2:31.29	 3:444	 4:612.5	 5:5.02785910908216E-03
2	 1:21.7	 2:31.3566666666667	 3:439	 4:617.333333333333	 5:5.03865827489077E-03
2	 1:21.7	 2:31.5	 3:444	 4:619	 5:5.06187774105478E-03
2	 1:21.7	 2:31.575	 3:432.75	 4:624	 5:5.07402814706102E-03
2	 1:21.7	 2:31.6	 3:429	 4:627	 5:5.07807838703493E-03
2	 1:21.675	 2:31.625	 3:436.5	 4:628.5	 5:5.07430274876678E-03
2	 1:21.7	 2:31.6	 3:439	 4:626	 5:5.07807838703493E-03
2	 1:21.65	 2:31.575	 3:440.25	 4:626.5	 5:5.05841206597156E-03
2	 1:21.7	 2:31.7	 3:444	 4:627.5	 5:5.09427987015004E-03
2	 1:21.7	 2:31.7	 3:444	 4:625.25	 5:5.09427987015004E-03
2	 1:21.6666666666667	 2:31.7	 3:444	 4:622.333333333333	 5:5.08382251765462E-03
2	 1:21.675	 2:31.7	 3:444	 4:625.25	 5:5.08643507628818E-03
2	 1:21.65	 2:31.7	 3:444	 4:630	 5:5.07860095656655E-03
2	 1:21.6	 2:31.7	 3:444	 4:629	 5:5.06296468914706E-03
2	 1:21.6333333333333	 2:31.73	 3:444	 4:633	 5:5.07822464341175E-03
2	 1:21.625	 2:31.7675	 3:444	 4:631.5	 5:5.08166310866195E-03
2	 1:21.6	 2:31.79	 3:444	 4:630.666666666667	 5:5.0774563762716E-03
2	 1:21.575	 2:31.815	 3:444	 4:628	 5:5.07365102439193E-03
2	 1:21.6	 2:31.79	 3:444	 4:629	 5:5.0774563762716E-03
2	 1:21.6	 2:31.79	 3:444	 4:626	 5:5.0774563762716E-03
2	 1:21.6	 2:31.84	 3:444	 4:626	 5:5.08550760299421E-03
2	 1:21.575	 2:31.89	 3:444	 4:629.75	 5:5.08570933446053E-03
2	 1:21.5333333333333	 2:31.9266666666667	 3:444	 4:626.666666666667	 5:5.0785303283783E-03
2	 1:21.5	 2:32	 3:444	 4:629.333333333333	 5:5.07982834200202E-03
2	 1:21.525	 2:32	 3:444	 4:633.25	 5:5.08767341952366E-03
2	 1:21.5333333333333	 2:32	 3:444	 4:633	 5:5.09029082307654E-03
2	 1:21.525	 2:32.0225	 3:444	 4:621.5	 5:5.09127997106236E-03
2	 1:21.5333333333333	 2:32	 3:444	 4:619	 5:5.09029082307654E-03
2	 1:21.5	 2:32.09	 3:440.25	 4:619	 5:5.09423237108781E-03
2	 1:21.5	 2:32.09	 3:440.25	 4:624.75	 5:5.09423237108781E-03
2	 1:21.5	 2:32.0675	 3:436.5	 4:620.25	 5:5.09063130178034E-03
2	 1:21.5	 2:32	 3:434	 4:615	 5:5.07982834200202E-03
2	 1:21.5	 2:32.06	 3:429	 4:615.666666666667	 5:5.08943095453518E-03
2	 1:21.5	 2:32.09	 3:429	 4:615	 5:5.09423237108781E-03
2	 1:21.5	 2:32.09	 3:429	 4:614	 5:5.09423237108781E-03
2	 1:21.5	 2:32.09	 3:429	 4:606.75	 5:5.09423237108781E-03
2	 1:21.5	 2:32.09	 3:429	 4:603	 5:5.09423237108781E-03
2	 1:21.5	 2:32.1725	 3:429	 4:603	 5:5.1074366457325E-03
2	 1:21.4633333333333	 2:32.1633333333333	 3:429	 4:602.333333333333	 5:5.09442310420516E-03
2	 1:21.5	 2:32.1266666666667	 3:429	 4:605	 5:5.10010086894725E-03
2	 1:21.445	 2:32.145	 3:429	 4:601	 5:5.0857342855617E-03
2	 1:21.4175	 2:32.1175	 3:429	 4:599.25	 5:5.0727244222225E-03
2	 1:21.39	 2:32.09	 3:429	 4:598.5	 5:5.05974255031613E-03
2	 1:21.39	 2:32.145	 3:429	 4:594.75	 5:5.06848525849145E-03
1	 1:21.445	 2:32.145	 3:438	 4:599.5	 5:5.0857342855617E-03
1	 1:21.39	 2:32.09	 3:441	 4:600	 5:5.05974255031613E-03
2	 1:21.39	 2:32.1725	 3:423.5	 4:587.5	 5:5.0728567040004E-03
2	 1:21.39	 2:32.145	 3:423.5	 4:588.75	 5:5.06848525849145E-03
2	 1:21.315	 2:32.2	 3:428.25	 4:580.75	 5:5.05374936473684E-03
2	 1:21.29	 2:32.2	 3:423.5	 4:575.75	 5:5.04594442999233E-03
2	 1:21.3233333333333	 2:32.26	 3:426.666666666667	 4:573	 5:5.0658518907916E-03
2	 1:21.3233333333333	 2:32.29	 3:433	 4:585.333333333333	 5:5.07060125456876E-03
2	 1:21.29	 2:32.29	 3:433	 4:586.25	 5:.005060162738304
2	 1:21.29	 2:32.3175	 3:433	 4:586.25	 5:5.06450735001229E-03
2	 1:21.3233333333333	 2:32.3266666666667	 3:433	 4:583	 5:5.07640613021972E-03
2	 1:21.29	 2:32.3725	 3:433	 4:583.75	 5:5.07319675404227E-03
2	 1:21.29	 2:32.4	 3:433	 4:585	 5:5.07754154636647E-03
2	 1:21.29	 2:32.4	 3:433	 4:582	 5:5.07754154636647E-03
2	 1:21.29	 2:32.4	 3:433	 4:584	 5:5.07754154636647E-03
2	 1:21.29	 2:32.4	 3:426	 4:585	 5:5.07754154636647E-03
2	 1:21.29	 2:32.4666666666667	 3:419	 4:582	 5:5.08807462614412E-03
2	 1:21.29	 2:32.475	 3:419	 4:575	 5:5.08939128599647E-03
2	 1:21.29	 2:32.4666666666667	 3:419	 4:578.666666666667	 5:5.08807462614412E-03
2	 1:21.29	 2:32.4666666666667	 3:419	 4:578	 5:5.08807462614412E-03
2	 1:21.29	 2:32.5675	 3:419	 4:579	 5:.005104006581668
2	 1:21.29	 2:32.53	 3:419	 4:575	 5:5.0980813796919E-03
2	 1:21.29	 2:32.5675	 3:419	 4:571	 5:.005104006581668
2	 1:21.23	 2:32.53	 3:419	 4:573	 5:5.0791983134978E-03
2	 1:21.2675	 2:32.5675	 3:419	 4:573	 5:5.09690986919828E-03
2	 1:21.29	 2:32.59	 3:419	 4:575.666666666667	 5:5.10756175659946E-03
2	 1:21.245	 2:32.59	 3:419	 4:578.5	 5:5.09336709226649E-03
2	 1:21.2225	 2:32.6175	 3:419	 4:577.5	 5:5.09060986038533E-03
2	 1:21.29	 2:32.7	 3:419	 4:576	 5:5.12494319210037E-03
2	 1:21.245	 2:32.7	 3:419	 4:573.5	 5:5.11069982853226E-03
2	 1:21.245	 2:32.6725	 3:419	 4:573.75	 5:5.10636655464018E-03
2	 1:21.29	 2:32.7	 3:419	 4:574.666666666667	 5:5.12494319210037E-03
2	 1:21.29	 2:32.7	 3:419	 4:568.5	 5:5.12494319210037E-03
2	 1:21.245	 2:32.7	 3:419	 4:571.5	 5:5.11069982853226E-03
2	 1:21.2	 2:32.7	 3:419	 4:574.333333333333	 5:5.09649145910912E-03
2	 1:21.2675	 2:32.7225	 3:411.5	 4:572	 5:5.1213675596474E-03
2	 1:21.29	 2:32.79	 3:0	 4:577	 5:5.13916508328268E-03
1	 1:21.29	 2:32.73	 3:0	 4:582.333333333333	 5:5.12968375082379E-03
1	 1:21.29	 2:32.7	 3:0	 4:586	 5:5.12494319210037E-03
1	 1:21.29	 2:32.645	 3:0	 4:586	 5:.005116252353912
1	 1:21.39	 2:32.59	 3:0	 4:586	 5:5.13923068232968E-03
1	 1:21.34	 2:32.59	 3:0	 4:583	 5:5.12337459613129E-03
1	 1:21.39	 2:32.59	 3:0	 4:582	 5:5.13923068232968E-03
1	 1:21.34	 2:32.545	 3:0	 4:579.5	 5:5.11624209370366E-03
1	 1:21.29	 2:32.5	 3:0	 4:578	 5:5.0933412987279E-03
1	 1:21.3566666666667	 2:32.5	 3:0	 4:580	 5:5.1143754829636E-03
1	 1:21.39	 2:32.5	 3:0	 4:578	 5:5.12492133135788E-03
1	 1:21.39	 2:32.4	 3:0	 4:572	 5:5.10902281833226E-03
1	 1:21.34	 2:32.45	 3:0	 4:573	 5:5.10118512135762E-03
1	 1:21.34	 2:32.5	 3:0	 4:574.5	 5:5.10910975351528E-03
1	 1:21.39	 2:32.4	 3:0	 4:569	 5:5.10902281833226E-03
1	 1:21.39	 2:32.4	 3:0	 4:564	 5:5.10902281833226E-03
1	 1:21.315	 2:32.5	 3:0	 4:561	 5:5.10122014212673E-03
1	 1:21.29	 2:32.5	 3:0	 4:560	 5:5.0933412987279E-03
1	 1:21.29	 2:32.5	 3:0	 4:553.5	 5:5.0933412987279E-03
1	 1:21.29	 2:32.5	 3:0	 4:551.333333333333	 5:5.0933412987279E-03
1	 1:21.29	 2:32.5	 3:0	 4:557	 5:5.0933412987279E-03
1	 1:21.29	 2:32.5	 3:0	 4:556.5	 5:5.0933412987279E-03
1	 1:21.29	 2:32.45	 3:0	 4:554.5	 5:5.08544132302639E-03
1	 1:21.29	 2:32.45	 3:0	 4:549.75	 5:5.08544132302639E-03
1	 1:21.29	 2:32.5	 3:0	 4:553.5	 5:5.0933412987279E-03
1	 1:21.29	 2:32.5	 3:0	 4:556	 5:5.0933412987279E-03
1	 1:21.29	 2:32.5	 3:0	 4:551	 5:5.0933412987279E-03
1	 1:21.29	 2:32.5	 3:0	 4:543	 5:5.0933412987279E-03
1	 1:21.29	 2:32.5	 3:0	 4:546.5	 5:5.0933412987279E-03
1	 1:21.29	 2:32.59	 3:0	 4:545	 5:5.10756175659946E-03
1	 1:21.29	 2:32.5	 3:0	 4:543	 5:5.0933412987279E-03
1	 1:21.29	 2:32.5	 3:0	 4:537	 5:5.0933412987279E-03
1	 1:21.245	 2:32.45	 3:0	 4:544	 5:5.0713086317725E-03
1	 1:21.29	 2:32.5	 3:0	 4:547	 5:5.0933412987279E-03
1	 1:21.29	 2:32.475	 3:0	 4:541.5	 5:5.08939128599647E-03
1	 1:21.29	 2:32.4	 3:0	 4:542	 5:5.07754154636647E-03
1	 1:21.29	 2:32.4666666666667	 3:0	 4:541	 5:5.08807462614412E-03
1	 1:21.245	 2:32.4	 3:0	 4:539	 5:5.06343098624753E-03
1	 1:21.29	 2:32.4	 3:0	 4:537	 5:5.07754154636647E-03
1	 1:21.245	 2:32.4	 3:0	 4:535.5	 5:5.06343098624753E-03
1	 1:21.26	 2:32.4	 3:0	 4:534.333333333333	 5:5.06813065130459E-03
1	 1:21.245	 2:32.4	 3:0	 4:534	 5:5.06343098624753E-03
1	 1:21.23	 2:32.4333333333333	 3:0	 4:534.75	 5:5.06398200442409E-03
1	 1:21.2	 2:32.4	 3:0	 4:537	 5:5.0493550880857E-03
1	 1:21.2	 2:32.4	 3:0	 4:535	 5:5.0493550880857E-03
1	 1:21.2	 2:32.4	 3:0	 4:530.333333333333	 5:5.0493550880857E-03
1	 1:21.2	 2:32.4	 3:0	 4:529	 5:5.0493550880857E-03
1	 1:21.2	 2:32.4	 3:0	 4:528	 5:5.0493550880857E-03
1	 1:21.2	 2:32.4	 3:0	 4:526	 5:5.0493550880857E-03
1	 1:21.2	 2:32.4	 3:0	 4:532.333333333333	 5:5.0493550880857E-03
1	 1:21.2	 2:32.4	 3:0	 4:534	 5:5.0493550880857E-03
1	 1:21.175	 2:32.3725	 3:0	 4:531	 5:5.03723634736724E-03
1	 1:21.2	 2:32.4	 3:0	 4:528	 5:5.0493550880857E-03
1	 1:21.1	 2:32.4	 3:0	 4:525	 5:5.01819904052598E-03
1	 1:21.1666666666667	 2:32.4	 3:0	 4:526.333333333333	 5:5.03895080052938E-03
1	 1:21.1	 2:32.4	 3:0	 4:526	 5:5.01819904052598E-03
1	 1:21.2	 2:32.345	 3:0	 4:524.5	 5:5.04071418870028E-03
1	 1:21.1333333333333	 2:32.3266666666667	 3:0	 4:522.333333333333	 5:5.01709213043349E-03
1	 1:21.1	 2:32.29	 3:0	 4:521.5	 5:5.00102496279949E-03
1	 1:21.15	 2:32.29	 3:0	 4:521.5	 5:5.01652801988182E-03
1	 1:21.15	 2:32.4	 3:0	 4:518.5	 5:5.03375576425692E-03
1	 1:21.1	 2:32.345	 3:0	 4:519	 5:5.00961188406129E-03
1	 1:21.1	 2:32.3633333333333	 3:0	 4:520.333333333333	 5:5.01247424341539E-03
1	 1:21.1	 2:32.345	 3:0	 4:522	 5:5.00961188406129E-03
1	 1:21.1	 2:32.3266666666667	 3:0	 4:518.666666666667	 5:5.00674955084085E-03
1	 1:21.1	 2:32.29	 3:0	 4:518	 5:5.00102496279949E-03
1	 1:21.1	 2:32.29	 3:0	 4:518.666666666667	 5:5.00102496279949E-03
1	 1:21.1	 2:32.29	 3:0	 4:524	 5:5.00102496279949E-03
1	 1:21.1	 2:32.29	 3:0	 4:523.5	 5:5.00102496279949E-03
1	 1:21.05	 2:32.245	 3:0	 4:515	 5:4.97856065948955E-03
1	 1:21	 2:32.2	 3:0	 4:515	 5:4.95618242297541E-03
1	 1:21	 2:32.2	 3:0	 4:517	 5:4.95618242297541E-03
1	 1:21	 2:32.2	 3:0	 4:520	 5:4.95618242297541E-03
1	 1:21	 2:32.2	 3:0	 4:518	 5:4.95618242297541E-03
1	 1:21	 2:32.2	 3:0	 4:519.5	 5:4.95618242297541E-03
1	 1:21	 2:32.2	 3:0	 4:518	 5:4.95618242297541E-03
1	 1:20.9633333333333	 2:32.2	 3:0	 4:519.333333333333	 5:4.94493428856739E-03
1	 1:21	 2:32.2	 3:0	 4:521	 5:4.95618242297541E-03
1	 1:20.945	 2:32.2	 3:0	 4:519.5	 5:4.93931868467299E-03
1	 1:20.9633333333333	 2:32.2	 3:0	 4:517	 5:4.94493428856739E-03
1	 1:21	 2:32.2	 3:0	 4:519.333333333333	 5:4.95618242297541E-03
1	 1:20.9266666666667	 2:32.2	 3:0	 4:510.666666666667	 5:4.93370871643604E-03
1	 1:20.89	 2:32.145	 3:0	 4:511	 5:4.91403123435799E-03
1	 1:20.89	 2:32.09	 3:0	 4:514.5	 5:4.90555703050911E-03
1	 1:20.89	 2:32.145	 3:0	 4:515.5	 5:4.91403123435799E-03
1	 1:20.89	 2:32.09	 3:0	 4:513	 5:4.90555703050911E-03
1	 1:20.89	 2:32.145	 3:0	 4:513	 5:4.91403123435799E-03
1	 1:20.89	 2:32.09	 3:0	 4:511	 5:4.90555703050911E-03
